"cleanedTweets","tweet","timestamp","Date","score","sentiment"
"get fit with hrithik roshan myntra big sports fest aug","Get Fit with Hrithik Roshan! Myntra Big Sports Fest ~ 26, 27 Aug 
https://t.co/waVes0ibvF https://t.co/e3zxRqybv1",2017-08-25 13:59:32,2017-08-25,0,"neutral"
"annoying messages 
also i try stopmyntrasms","@myntra annoying messages.
Also I try stopmyntrasms",2017-08-25 13:49:29,2017-08-25,-1,"negative"
"frustrated from annoying messages from","Frustrated from annoying messages from @myntra",2017-08-25 13:45:38,2017-08-25,-2,"negative"
"come back turbanator","@harbhajan_singh @myntra Come back turbanator...................",2017-08-25 13:43:13,2017-08-25,0,"neutral"
"and this is why i will always choose over you 
 declined refund for a","@Flipkart  and @myntra , This is why I will always choose @amazon over you. #CustomerInsight
(Declined Refund for a… https://t.co/4JKYrqzS7N",2017-08-25 13:29:59,2017-08-25,1,"positive"
"days have passed since item s shipment amp is unable to tell where the shipment is that too","@MyntraSupport 6 days have passed since item's shipment &amp; @myntra is unable to tell where the shipment is, that too… https://t.co/7Aqvo6d37q",2017-08-25 13:15:16,2017-08-25,-1,"negative"
"some time they take payment confirm orders amp aftr week just msg sorry i","@myntra @republic @ANI @aajtak @News18India Some time they take payment confirm orders &amp; aftr week just msg sorry i… https://t.co/DOz81iUtGR",2017-08-25 13:13:29,2017-08-25,-1,"negative"
"it s one kind of scam u had taken money days back but till now not y","@myntra @republic @ANI @aajtak @News18India It's one kind of scam u had taken money 10 days back but till now not y… https://t.co/45qhGcTD95",2017-08-25 13:11:10,2017-08-25,-1,"negative"
"i hav ordered mytra on august but till now not yet received pain online","@myntra @republic @ANI @aajtak @News18India i hav ordered mytra on 15 August but till now not yet received pain online 105468573442512872101",2017-08-25 13:06:25,2017-08-25,-1,"negative"
"upto off on myntra tops","Upto 35% Off on Myntra Tops ----- https://t.co/wh02RK3LjE https://t.co/VesJLvltUw",2017-08-25 13:00:05,2017-08-25,1,"positive"
"dear myntra my item is not getting picked up from last days executive is denying service sahab pickup karado jaldi sry ordering","@myntra dear Myntra,my item is not getting picked up from last 4 days executive is denying service.sahab pickup karado jaldi,sry 4 ordering🙏",2017-08-25 12:36:32,2017-08-25,-1,"negative"
"get ready for the big sports sale on plus get additional additional cashback with 
visit","Get ready for the Big Sports Sale on @myntra PLUS get additional additional Cashback with #CashbackWorld.
Visit:… https://t.co/IAC8sNPTnD",2017-08-25 12:28:21,2017-08-25,2,"positive"
"no more for me now you guys have the most unprofessional customer care executives as well as liar delivery agents so frustrated","No more @myntra for me now. You guys have the most unprofessional customer care executives as well as liar delivery agents. So frustrated.",2017-08-25 11:31:15,2017-08-25,-1,"negative"
"all the best shera","@harbhajan_singh @myntra All the best shera",2017-08-25 11:25:55,2017-08-25,1,"positive"
"i got a text that the item is undelivered as i requested for a reschedule and the fact is no one has even","@myntra I got a text that the item is undelivered as I requested for a reschedule. And the fact is no one has even… https://t.co/ufYlkeMuBF",2017-08-25 11:25:31,2017-08-25,0,"neutral"
"height of negligence first u take so many days to ship the product today i got an out for delivery text after some hours i","@myntra Height of negligence. First u take so many days to ship the product. Today I got an out for delivery text. After some hours I",2017-08-25 11:24:08,2017-08-25,-1,"negative"
"exclusive for myntra","Exclusive @PulkitSamrat for Myntra https://t.co/rbiCD5S2gr",2017-08-25 11:17:07,2017-08-25,0,"neutral"
"an eye catching ikat kurta crafted to please the discerning fashionista in you exclusive","An eye-catching Ikat kurta, crafted to please the discerning fashionista in you. Exclusive @Myntra.… https://t.co/H2mKoaB56U",2017-08-25 11:00:10,2017-08-25,1,"positive"
"yours or yuvi s","@harbhajan_singh @myntra Yours or Yuvi's 😂😂",2017-08-25 10:53:26,2017-08-25,0,"neutral"
"gerat","@harbhajan_singh @myntra gerat",2017-08-25 10:49:50,2017-08-25,0,"neutral"
"myntra big sports fest get up to off on sports wear grab branded fashion at on best price","Myntra Big Sports Fest '17 : Get Up To 40% - 70% Off On Sports Wear. Grab Branded Fashion At On Best Price.… https://t.co/AKiQmFfn49",2017-08-25 10:45:20,2017-08-25,1,"positive"
"is this a paid tweet sir","@harbhajan_singh @myntra Is this a paid tweet sir😂",2017-08-25 10:42:00,2017-08-25,0,"neutral"
"sll the best","@harbhajan_singh @myntra sll the best",2017-08-25 10:36:47,2017-08-25,1,"positive"
"great deals coming your way on th and th buy b sports on now","Great deals coming your way on 26th and 27th. Buy B sports on @myntra now! https://t.co/39eHum8xta",2017-08-25 10:34:42,2017-08-25,1,"positive"
"finish off your look with new and trendy shoes check out our latest footwear collection on","Finish off your look with new and trendy #Kiler shoes. Check out our latest footwear collection on #Myntra",2017-08-25 10:18:27,2017-08-25,1,"positive"
"how to claim rs off on first order","@myntra @MyntraSupport How to claim 1000 rs off on first order?",2017-08-25 10:14:55,2017-08-25,0,"neutral"
"awesome ✊","@PulkitSamrat @myntra Awesome👏✊👍👍😎",2017-08-25 10:13:17,2017-08-25,0,"neutral"
"register yourself on khelomore today and avail off on big sports fest from th aug register now","Register yourself on KheloMore today and Avail 20% off* on @myntra Big Sports Fest from 26-27th Aug. Register Now… https://t.co/sKXxgYVwvT",2017-08-25 10:11:19,2017-08-25,0,"neutral"
"cant able to connect your customer care number need to change delivery address immediately please do help","@myntra @MyntraSupport Cant able to connect your customer care number. Need to change delivery address immediately. Please do help",2017-08-25 09:58:17,2017-08-25,0,"neutral"
"stop misleading ur customers ppl beware low quality products","@myntra @MyntraSupport stop misleading ur customers, ppl beware. Low quality products.",2017-08-25 09:51:36,2017-08-25,-2,"negative"
"delivery man wasting my time saying i ll be there in one hour since yesterday","@ANarayanan24 @myntra @MyntraSupport delivery man wasting my time saying I'll be there in one hour since yesterday..",2017-08-25 09:38:15,2017-08-25,-1,"negative"
"explore the range of from 
now available on and","Explore the #superawesome range of #boots from #knottyderby !
Now available on #Myntra and #jabong !
#stayyoung… https://t.co/BucN5DYtOz",2017-08-25 09:29:58,2017-08-25,1,"positive"
"irritating dlvry srvice my schduld dlvry ws of thaug yet the ordr is nt delivrd rude srvice man sys dowhtevr uwnt to","@ANarayanan24 @myntra irritating dlvry srvice my schduld dlvry ws of 24thAug yet the ordr is nt delivrd rude srvice man sys dowhtevr uwnt to",2017-08-25 09:28:49,2017-08-25,-2,"negative"
"nice to good pulkit","@PulkitSamrat @myntra Nice to good pulkit",2017-08-25 09:24:35,2017-08-25,2,"positive"
"feels great to be on men s section 
thank you 
go check it out","Feels great to be on @myntra Men's section!
Thank you @letsbreakbounce @kookievgulati 
GO CHECK IT OUT!… https://t.co/4xVa5M7tnF",2017-08-25 09:04:10,2017-08-25,1,"positive"
"don t give up on webdev atleast talk at conferences your talks from jsbangalore and","@threepointone @threepointone don't give up on webdev, atleast talk at conferences, your talks from jsBangalore and… https://t.co/mnwIotBrEe",2017-08-25 08:54:14,2017-08-25,0,"neutral"
"exclusive myntra co founder s venture mfine to raise million ashu","#navycapital : Exclusive: myntra co-founder's #healthtech venture Mfine to raise $1 million| #fundraising ashu077 
https://t.co/Kt66Kg9g2H",2017-08-25 08:52:25,2017-08-25,0,"neutral"
"rt vccstartups exclusive myntra co founder s venture mfine to raise million ashu","RT vccstartups ""Exclusive: myntra co-founder's #healthtech venture Mfine to raise $1 million| #fundraising ashu077 
https://t.co/1MkO7zLhgH""",2017-08-25 08:50:22,2017-08-25,0,"neutral"
"exclusive co founder s venture mfine to raise million","Exclusive: @myntra co-founder's #healthtech venture Mfine to raise $1 million| #fundraising @ashu077 
https://t.co/qAggRHCwCJ",2017-08-25 08:45:10,2017-08-25,0,"neutral"
"love the ease of pls integrate with and","Love the ease of @getsimpl.pls integrate with @Uber_India, @bigbasket_com, @myntra,@swiggy_in, @olacabs, @grofers and @dunzoit  #KeepItSimpl",2017-08-25 08:18:30,2017-08-25,2,"positive"
"savings upto 
 sold by myntra
ameradeals myntra offer get upto off on kids fashion p","| SAVINGS- Upto 60%
| SOLD BY- MYNTRA
AmeraDeals: Myntra Offer : Get upto 60% off on Kids Fashion, P...… https://t.co/z0uVkbfb49",2017-08-25 07:43:42,2017-08-25,1,"positive"
"introducing fitness bands from the house of quo pre orders starting soon only on","Introducing Fitness Bands from the house of Quo. Pre-Orders starting soon, only on @myntra https://t.co/41FxPNC3xI",2017-08-25 07:42:31,2017-08-25,0,"neutral"
"check this out
being human clothing women purple slim fit chino trousers","Check this out
Being Human Clothing Women Purple Slim Fit Chino Trousers https://t.co/6w7WKd2FIB on Myntra… https://t.co/qaeBXSG2Zy",2017-08-25 07:03:17,2017-08-25,0,"neutral"
"check this out
being human clothing women fluorescent orange printed racerback singlet","Check this out
Being Human Clothing Women Fluorescent Orange Printed Racerback Singlet https://t.co/PIUqli92Tn on M… https://t.co/xzgFfl9hJb",2017-08-25 07:01:39,2017-08-25,0,"neutral"
"shipped used item please refund please don t fool customer","@myntra @MyntraSupport 
(170824-007660)
Shipped used item please refund. Please don't fool customer.",2017-08-25 06:56:44,2017-08-25,0,"neutral"
"man in the mirror off up to from us","#Myntra Man In The Mirror 40 - 70% Off + Up to 3% #Cashback from us @InOffersMonkey https://t.co/BM6nmI97V1 https://t.co/qFUQzweEEF",2017-08-25 06:27:28,2017-08-25,1,"positive"
"fix this not being able to order trying since last few days","@myntra fix this. Not being able to order. Trying since last few days. https://t.co/lNTgttjyBD",2017-08-25 06:15:31,2017-08-25,0,"neutral"
"hi i wanted to know who redisigned your offices to make them so cool its for a project thanks","@myntra hi, i wanted to know who redisigned your offices to make them so cool? Its for a project. Thanks!",2017-08-25 06:15:24,2017-08-25,1,"positive"
"here what s saying about s biggest sport fest","Here what's @msdhoni saying about @myntra's biggest sport fest https://t.co/Z1unaC3qS7",2017-08-25 05:30:57,2017-08-25,0,"neutral"
"do up your friday mood with these extremely comfortable and elegant casual shorts 
shop now at","Do up your Friday mood with these extremely comfortable and elegant casual shorts.
Shop now at… https://t.co/8piDXBUwHT",2017-08-25 05:30:00,2017-08-25,2,"positive"
"i have nothing against fair skinned models it s just that they make any shit on them look trendy","@myntra @myntra i have nothing against fair skinned models it's just that they make any shit on them look trendy",2017-08-25 05:10:37,2017-08-24,1,"positive"
"hi guys can we have indian models with brown skin so that it becomes easy for most of us to imagine ourselves in those clothes","@myntra hi guys can we have Indian models with brown skin so that it becomes easy for most of us to imagine ourselves in those clothes???",2017-08-25 05:08:40,2017-08-24,1,"positive"
"apparel companies find sweet spot in athleisure wear","Apparel companies find sweet spot in athleisure wear https://t.co/nILAi0i5tf @adidas @myntra @AdityaBirlaGrp",2017-08-25 05:02:00,2017-08-24,1,"positive"
"flat off on for rs off at 
for additional amp more","Flat 72% off on #Impulse #Rucksack for Rs. 1119/- (72% Off) at #Myntra.
For Additional #Cashback &amp; More #deals... https://t.co/8fpHMdCQPT",2017-08-25 04:58:54,2017-08-24,1,"positive"
"can you please tell me how to de register from your site your promotional sms are very irritating","@myntra can you please tell me how to de-register from your site? Your promotional SMS are very irritating",2017-08-25 04:30:58,2017-08-24,-1,"negative"
"love the ease of pls integrate with amp","Love the ease of @getsimpl. pls integrate with @Uber_India, @bigbasket_com, @swiggy_in, @myntra, @grofers, @dunzoit &amp; @olacabs  #KeepItSimpl",2017-08-25 03:57:36,2017-08-24,2,"positive"
"service is getting worse day by day have been a long time customer but won t be anymore i am afraid pickup is pending since days","@myntra service is getting worse day by day. Have been a long time customer but won't be anymore i am afraid. Pickup is pending since 10days",2017-08-25 03:42:14,2017-08-24,-2,"negative"
"the same issue has been repeated","@MyntraSupport @myntra The same issue has been repeated https://t.co/ed8Fvsurgy",2017-08-25 02:16:17,2017-08-24,-1,"negative"
"this was two weeks back","@MyntraSupport @myntra This was two weeks back https://t.co/ydnw009xdw",2017-08-25 02:15:23,2017-08-24,0,"neutral"
"hi plz get pay later option","hi @myntra plz get pay later option #KeepItSimpl",2017-08-24 22:48:41,2017-08-24,0,"neutral"
"tried today awesome exp hope to use it soon on amp","Tried @getsimpl today.Awesome exp.Hope to use it soon on @Uber_India, @bigbasket_com, @swiggy_in, @myntra, @grofers &amp; @olacabs #KeepItSimpl",2017-08-24 22:24:06,2017-08-24,0,"neutral"
"myntra announces sale
girls","Myntra announces sale
Girls::: https://t.co/JsJWcBUW39",2017-08-24 21:18:18,2017-08-24,0,"neutral"
"thank you i ve replied too kindly check","@myntra @MyntraSupport Thank you..  I've replied too!  Kindly check",2017-08-24 20:12:19,2017-08-24,2,"positive"
"awful experience wid","Awful Experience wid @myntra 
@rsprasad @ANarayanan24 @Flipkart @mukeshbansal06 @narendramodi @PMOIndia… https://t.co/VQ1cHjjFV9",2017-08-24 20:04:41,2017-08-24,-1,"negative"
